id	type	form	source	directive	target	status	sentence
fn733s103w5	fn	megmentse	_	1nodirectiva	_	auto	A szenvedély , hogy megmentse az emberiséget a vírusoktól és azoktól , akik megtervezték őket , hogy kárt tegyenek bennünk .
fn733s103w19	fn	tegyenek	_	1nodirectiva	_	auto	A szenvedély , hogy megmentse az emberiséget a vírusoktól és azoktól , akik megtervezték őket , hogy kárt tegyenek bennünk .
fn734s6w1	fn	Vigyázzatok	1speaker	2saját hangú	2listener+	auto	Vigyázzatok !
fn734s14w1	fn	Olvassa	1speaker	2saját hangú	1listener	auto	Olvassa el ezt a Texas Állami Egészségügyi Minisztérium GYIK-jából :
fn734s29w2	fn	bontsam	_	6szövegszervező	_	auto	Hadd bontsam le , hogyan működik ez a játék .
fn734s30w4	fn	legyünk	_	7interakciós	_	auto	Hogy túlságosan nagyvonalúak legyünk , tegyük fel , hogy Amerikában 1000 pozitív PCR-tesztből 3 kerül magas szintű laboratóriumba , ahol genetikai szekvenálást végeznek .
fn734s30w6	fn	tegyük	_	6szövegszervező	_	auto	Hogy túlságosan nagyvonalúak legyünk , tegyük fel , hogy Amerikában 1000 pozitív PCR-tesztből 3 kerül magas szintű laboratóriumba , ahol genetikai szekvenálást végeznek .
fn734s50w11	fn	bemutassam	_	1nodirectiva	_	auto	De gyakran teszek kitérőket a hivatalos tudomány fantáziavilágába , hogy bemutassam , hogy még ebben a holdkóros buborékban is rengeteg a belső ellentmondás és a nyílt hazugság .
fn734s69w41	fn	dolgozzanak	_	1nodirectiva	_	auto	"Ugyanebben a BI cikkben : "" Dr. Deborah Birx , a Trump-kormányzat koronavírusokra való reagálás koordinátora egy március 16-i sajtótájékoztatón újságíróknak elmondta , hogy az Imperial tanulmány [ Ferguson számítógépes kivetítése ] késztette a CDC új tanácsát , hogy otthonról dolgozzanak , és kerüljék a 10 vagy annál több fős összejöveteleket . "" """
fn734s69w44	fn	kerüljék	_	1nodirectiva	_	auto	"Ugyanebben a BI cikkben : "" Dr. Deborah Birx , a Trump-kormányzat koronavírusokra való reagálás koordinátora egy március 16-i sajtótájékoztatón újságíróknak elmondta , hogy az Imperial tanulmány [ Ferguson számítógépes kivetítése ] késztette a CDC új tanácsát , hogy otthonról dolgozzanak , és kerüljék a 10 vagy annál több fős összejöveteleket . "" """
fn734s73w1	fn	Nézzük	_	6szövegszervező	_	auto	Nézzük tehát Ferguson előéletét , amit a Business Insider cikke kibetűz :
fn734s76w52	fn	lássa	_	1nodirectiva	_	auto	""" Évente több tízmillió dolláros támogatást kap a Bill & Melinda Gates Alapítványtól , és együttműködik az Egyesült Királyság Nemzeti Egészségügyi Szolgálatával , az Egyesült Államok Betegségmegelőzési és Járványvédelmi Központjaival ( CDC ) , és feladata , hogy az Egészségügyi Világszervezetet "" a sürgős fertőző betegségekkel kapcsolatos problémák gyors elemzésével "" lássa el . "" """
fn734s100w27	fn	hagyjuk	_	4meta	_	auto	A Gates Alapítvány évi több tízmillió dolláros támogatásának kedvezményezettjeként Ferguson nem fog olyan modellt kiadni , amely kimondja : A COVID miatt nem kell aggódni , hagyjuk az embereket élni az életüket , és minden rendben lesz .
fn735s4w24	fn	kövessék	_	1nodirectiva	_	auto	ÁLLÍTÁS : A beoltott embereket valós időben követik az 5G mobilhálózaton keresztül , és az összes adatot meg lehet hackelni , hogy nyomon kövessék Önöket !
fn735s7w1	fn	Gondolj	_	7interakciós	_	auto	Gondolj úgy rá , mint egy okosórára ( Garmin , Fitbit stb. ) a testedben , amely folyamatosan nyomon követi az életjeleidet és a GPS-helyzetedet .
fn735s22w1	fn	Keressen	1speaker	2saját hangú	1listener	auto	Keressen rá a belső hardverre és arra , hogy milyen kicsi az Apple Watch vagy bármilyen kis eszköz .
fn735s23w32	fn	láthassa	_	1nodirectiva	_	auto	Húsz évvel ezelőtt elhitte volna , hogy képesek leszünk nem csak 4k videót forgatni egy kis képernyőn ( okostelefonon ) , hanem a videót szerkeszteni és közzétenni , hogy a világ láthassa , mindezt ugyanazon az eszközön ?
fn735s24w1	fn	Képzeljük	_	7interakciós	_	auto	Képzeljük el a használatban lévő technológiát , amiről nem is tudunk .
fn735s34w9	fn	bevegyék	_	1nodirectiva	_	auto	Az emberek nyomás alatt érzik magukat , hogy bevegyék az oltóanyagot , mert félnek , hogy elveszítik a munkájukat és azt , hogy mások mit gondolnak róluk .
fn735s35w11	fn	fecskendezzenek	_	1nodirectiva	_	auto	"A Covid "" vakcinát "" arra használják , hogy mikrotechnológiát fecskendezzenek a kísérleti alanyokba"
fn735s39w12	fn	ejtsen	_	1nodirectiva	_	auto	A kormány a COVID-ot félelemkeltő taktikaként használta , hogy mindenkit rémületbe ejtsen , hogy beültethessenek egy nyomkövető chipet ?
fn735s39w15	fn	beültethessenek	_	1nodirectiva	_	auto	A kormány a COVID-ot félelemkeltő taktikaként használta , hogy mindenkit rémületbe ejtsen , hogy beültethessenek egy nyomkövető chipet ?
fn735s41w1	fn	Írja	2speaker+	2saját hangú	1listener	new	Írja meg nekünk az alábbi hozzászólásokban .
fn736s17w8	fn	tartsuk	_	1nodirectiva	_	auto	Valamikor szükségünk lehet arra , hogy távol tartsuk magunkat a beoltottaktól .
fn736s20w18	fn	alkalmazkodjanak	_	1nodirectiva	_	auto	Tudom , hogy valójában nem szabad őket oltásoknak nevezni ( bár a hivatalos meghatározást megváltoztatták , hogy alkalmazkodjanak hozzájuk ) , de ha génterápiának hívom őket , akkor azok az emberek nyertek , akiket megpróbálunk elérni , akiket mondtunk oltásokról nem tudom miről beszélek .
fn736s22w12	fn	találjon	_	1nodirectiva	_	auto	A hamis covid-19 járványt részben azért hozták létre , hogy ürügyet találjon az oltásra , hogy a vakcinát kínálják feloldásként a covid-19 állítólagos fenyegetésére .
fn736s22w19	fn	kínálják	_	1nodirectiva	_	new	A hamis covid-19 járványt részben azért hozták létre , hogy ürügyet találjon az oltásra , hogy a vakcinát kínálják feloldásként a covid-19 állítólagos fenyegetésére .
fn736s29w13	fn	megfeleljen	_	1nodirectiva	_	auto	Természetesen a gazdaság megsemmisítésére , majd újrafeltalálására is volt terv , hogy megfeleljen az Agenda 21 és a Nagy visszaállítás követelményeinek .
fn736s34w15	fn	démonizáljanak	_	1nodirectiva	_	auto	Készítettem egy videót , amely elmagyarázta , hogyan szerkesztették a Wikipedia listámat , hogy démonizáljanak és hiteltelenné tegyenek .
fn736s34w18	fn	tegyenek	_	1nodirectiva	_	auto	Készítettem egy videót , amely elmagyarázta , hogyan szerkesztették a Wikipedia listámat , hogy démonizáljanak és hiteltelenné tegyenek .
fn736s58w7	fn	megakadályozzák	_	1nodirectiva	_	auto	Nem úgy tervezték őket , hogy megakadályozzák a fertőzést vagy a fertőzést .
fn736s59w4	fn	akadályozzák	_	_	_	error	A vakcinák nem akadályozzák meg az embereket abban , hogy a covid-19-et kapják , és nem is akadályozzák meg , hogy továbbadják , ha mégis .
fn736s59w13	fn	kapják	_	1nodirectiva	_	new	A vakcinák nem akadályozzák meg az embereket abban , hogy a covid-19-et kapják , és nem is akadályozzák meg , hogy továbbadják , ha mégis .
fn736s59w18	fn	akadályozzák	_	_	_	error	A vakcinák nem akadályozzák meg az embereket abban , hogy a covid-19-et kapják , és nem is akadályozzák meg , hogy továbbadják , ha mégis .
fn736s59w22	fn	továbbadják	_	1nodirectiva	_	new	A vakcinák nem akadályozzák meg az embereket abban , hogy a covid-19-et kapják , és nem is akadályozzák meg , hogy továbbadják , ha mégis .
fn736s71w35	fn	növeljék	_	1nodirectiva	_	auto	Amikor egy személy 60 vagy 28 napon belül meghal a pozitív covid-19 teszt után - még akkor is , ha a teszt eredménye hamis volt - automatikusan a covid-19 okozta halálként kezelik , hogy növeljék a számokat .
fn736s77w15	fn	reagáljon	_	1nodirectiva	_	auto	Az történik , hogy az oltott személy immunrendszere felkészült arra , hogy drámai módon reagáljon , ha az illető a jövőben kapcsolatba kerül a vírussal .
fn736s120w19	fn	terjedjenek	_	1nodirectiva	_	auto	A befogási intézkedések végét tökéletesen szinkronizálják annak biztosítása érdekében , hogy a covid-19 vírus új mutációi széles körben terjedjenek .
fn736s133w17	fn	váljon	_	1nodirectiva	_	auto	A lényeg az , hogy az oltások beadása lehetőséget ad a vírusra , hogy végtelenül veszélyesebbé váljon .
fn736s151w12	fn	megöljenek	_	1nodirectiva	_	auto	Talán a kezdetektől fogva az volt a céljuk , hogy mindannyiunkat megöljenek .
fn736s158w13	fn	gyakoroljon	_	1nodirectiva	_	auto	Ezeknek az embereknek egyikét sem szabadott volna megengedni , hogy ilyen irányítást gyakoroljon életünk felett , de azáltal , hogy az összes kérdező ellenzéket soha nem látott módon elnyomta és a tényeket elnyomta , a mainstream média és az internetes óriások végtelenül rosszabbá tették a helyzetet .
fn736s161w8	fn	megmentsük	_	1nodirectiva	_	auto	Nagyon kevés időnk van arra , hogy megmentsük magunkat .
fn736s167w2	fn	küldje	1speaker	2saját hangú	1listener	auto	Tehát küldje el ezt a cikket orvosoknak és újságíróknak , barátoknak és rokonoknak .
fn736s168w1	fn	Oszd	1speaker	2saját hangú	1listener	auto	Oszd meg , oszd meg , oszd meg .
fn736s168w4	fn	oszd	1speaker	2saját hangú	1listener	auto	Oszd meg , oszd meg , oszd meg .
fn736s168w7	fn	oszd	1speaker	2saját hangú	1listener	auto	Oszd meg , oszd meg , oszd meg .
fn736s169w3	fn	tudjuk	_	_	_	error	Talán meg tudjuk győzni a hatalmon lévőket arról , hogy nincsenek mentesek a fenyegető katasztrófától .
fn736s174w27	fn	megöljünk	_	1nodirectiva	_	auto	És ha ezeket a félelmeket nem hozzák nyilvánosságra és nem vizsgálják ki , akkor biztosan tudni fogjuk , hogy a terv az , hogy minél többet megöljünk .
fn737s3w34	fn	tanuljon	_	1nodirectiva	_	auto	Tudniillik , egy hagyományos vakcina oldat tartalmazza maga az adott vírus organizmusát is , ( több más toxikonok mellett ) , s ezzel lesznek beoltva aztán az emberek , hogy a test így tanuljon meg a jövőben védekezni a releváns vírus ellen .
fn737s6w24	fn	PRODUKÁLJA	_	1nodirectiva	_	auto	Ennek többek között az a következménye , hogy az ember szervezete arra lesz kényszerítve , hogy a vírusnak egy bizonyos részét SAJÁT MAGA PRODUKÁLJA illetve ÁLLÍTSA ELŐ a testben !
fn737s6w26	fn	ÁLLÍTSA	_	1nodirectiva	_	auto	Ennek többek között az a következménye , hogy az ember szervezete arra lesz kényszerítve , hogy a vírusnak egy bizonyos részét SAJÁT MAGA PRODUKÁLJA illetve ÁLLÍTSA ELŐ a testben !
fn737s10w8	fn	feltehessük	_	1nodirectiva	_	auto	Egy percre meg kell állnunk , hogy feltehessük magunknak a kérdést :
fn737s11w15	fn	belepiszkáljanak	_	1nodirectiva	_	auto	"Biztosan okos dolog akceptálni , jóvá hagyni azt , hogy bármilyen indokkal is "" belepiszkáljanak "" az örökítő információnkba , a DNS-be , amely megszámlálhatatlan generációt foglal magában bennünk , s amelyet még mi is egy következő generációnak tovább adunk ?"
fn737s28w1	fn	Tessék	_	6szövegszervező	_	auto	Tessék elképzelni a villany kapcsolót hasonlatként :
fn737s48w11	fn	gondoljátok	1speaker	2saját hangú	2listener+	auto	Semmi mást nem kérek tőletek , csupán ennyit : ŐSZINTÉN gondoljátok át !
fn737s55w16	fn	tudjunk	_	1nodirectiva	_	auto	Kiölni valóban nem lehet a Lelket belőlünk , de a képességet , hogy közvetlen kapcsolatba tudjunk lépni vele ( belső Lényünkkel ) , igenis ki lehet ölni , s régóta próbálkoznak is vele !
fn738s3w21	fn	feltárja	_	1nodirectiva	_	auto	A biostatisztikai háttérrel rendelkező Christine Massey az információszabadság ( FOIA ) iránti kérelmeket kutatási eszközként , gyémántfúróként használja , hogy feltárja az igazságot a SARS-CoV-2-vel kapcsolatban .
fn738s7w15	fn	felülvizsgálják	_	_	_	error	"A jelenlegi világban egyre többen és többen ébrednek rá a megállapításaira , és teljesen felülvizsgálják a "" világjárványról "" alkotott képüket ."
fn738s18w13	fn	ellenőrizze	_	1nodirectiva	_	auto	"A legtöbb ember nem fog időt szánni arra , hogy saját maga ellenőrizze az összes úgynevezett "" vírusizolációs "" tanulmányt , így a FOI egy módja volt annak , hogy 1 ) megbizonyosodjunk arról , hogy semmit sem hagytak figyelmen kívül , és 2 ) a lényegre térjünk , és alátámasszuk , amit ezek az urak [ Kaufman , Cowan , Crowe , Lanka ] állítanak , ha valóban igazuk van ."
fn738s18w33	fn	megbizonyosodjunk	_	1nodirectiva	_	auto	"A legtöbb ember nem fog időt szánni arra , hogy saját maga ellenőrizze az összes úgynevezett "" vírusizolációs "" tanulmányt , így a FOI egy módja volt annak , hogy 1 ) megbizonyosodjunk arról , hogy semmit sem hagytak figyelmen kívül , és 2 ) a lényegre térjünk , és alátámasszuk , amit ezek az urak [ Kaufman , Cowan , Crowe , Lanka ] állítanak , ha valóban igazuk van ."
fn738s18w48	fn	térjünk	_	1nodirectiva	_	auto	"A legtöbb ember nem fog időt szánni arra , hogy saját maga ellenőrizze az összes úgynevezett "" vírusizolációs "" tanulmányt , így a FOI egy módja volt annak , hogy 1 ) megbizonyosodjunk arról , hogy semmit sem hagytak figyelmen kívül , és 2 ) a lényegre térjünk , és alátámasszuk , amit ezek az urak [ Kaufman , Cowan , Crowe , Lanka ] állítanak , ha valóban igazuk van ."
fn738s18w51	fn	alátámasszuk	_	1nodirectiva	_	auto	"A legtöbb ember nem fog időt szánni arra , hogy saját maga ellenőrizze az összes úgynevezett "" vírusizolációs "" tanulmányt , így a FOI egy módja volt annak , hogy 1 ) megbizonyosodjunk arról , hogy semmit sem hagytak figyelmen kívül , és 2 ) a lényegre térjünk , és alátámasszuk , amit ezek az urak [ Kaufman , Cowan , Crowe , Lanka ] állítanak , ha valóban igazuk van ."
fn738s49w21	fn	nyújtsanak	2speaker+	3közvetített	2listener+	auto	"A legutóbbi ismétlés [ a FOIA-kérelem ] felkerült a honlapom egyik oldalára , ahol másokat is arra bátorítok , hogy nyújtsanak be kéréseket a saját országukban működő intézményekhez : Sablon a "" SARS-COV-2 izoláció "" FOI-kérelmekhez ."
fn738s67w1	fn	Figyeljük	_	6szövegszervező	_	auto	"Figyeljük meg a [ tanulmány ] kivonatában szereplő beismerést : "" Az RT-PCR RNS-t mutat ki , nem fertőző vírust "" ."
fn739s1w2	fn	szabaduljunk	_	1nodirectiva	_	auto	Hogyan szabaduljunk meg a grafénoxidtól
fn739s2w2	fn	méregtelenítsük	_	1nodirectiva	_	auto	Hogyan méregtelenítsük / szabaduljunk meg a Chemtrails és a vakcinák nanotechnológiájától a testünkben és tisztítsuk meg a tobozmirigyünket ?
fn739s2w4	fn	szabaduljunk	_	1nodirectiva	_	auto	Hogyan méregtelenítsük / szabaduljunk meg a Chemtrails és a vakcinák nanotechnológiájától a testünkben és tisztítsuk meg a tobozmirigyünket ?
fn739s2w15	fn	tisztítsuk	_	1nodirectiva	_	auto	Hogyan méregtelenítsük / szabaduljunk meg a Chemtrails és a vakcinák nanotechnológiájától a testünkben és tisztítsuk meg a tobozmirigyünket ?
fn739s23w23	fn	eltereljék	_	1nodirectiva	_	auto	Természetesen a média nem fogja ezt a kapcsolatot felvetni , de mindenféle fantáziadús és újfajta betegségekkel és szindrómákkal fognak előállni - hogy eltereljék a felelősséget a grafén-oxid injekciókról és az EMF támadásokról , amelyeket a lakosság egyre inkább meg fog tapasztalni .
fn739s36w1	fn	Emlékezzünk	_	7interakciós	_	auto	Emlékezzünk vissza , hogy minden Wuhanban kezdődött .
fn739s42w14	fn	védekezzenek	_	4meta	_	auto	A legmagasabb kormányzati intézményektől kezdve , amelyek azt mondják a lakosságnak , hogy védekezzenek , sőt , arra kényszerítik őket , hogy olyasmit vegyenek magukhoz , ami potenciálisan megbetegítheti őket magával a betegséggel .
fn739s42w24	fn	vegyenek	_	1nodirectiva	_	auto	A legmagasabb kormányzati intézményektől kezdve , amelyek azt mondják a lakosságnak , hogy védekezzenek , sőt , arra kényszerítik őket , hogy olyasmit vegyenek magukhoz , ami potenciálisan megbetegítheti őket magával a betegséggel .
fn739s45w9	fn	megértse	_	1nodirectiva	_	auto	Néhány részlet szolgál majd arra , hogy teljesen megértse mindazt , amit a médiába öntöttek .
fn739s52w50	fn	megbirkózzon	_	1nodirectiva	_	auto	Most már érti , miért mutatta ki számtalan gyakorlati vizsgálat , hogy az N-acetil-ciszteinnel ( NAC ) való kezelés , amely a glutation előanyaga , vagy a közvetlenül beadott glutation nagyon gyorsan meggyógyította a COVID-19 betegséget a betegeknél , egyszerűen azért , mert a glutation szintje megemelkedett , hogy megbirkózzon a beadott grafén-oxid nevű mérgező anyaggal .
fn741s27w15	fn	legyenek	_	1nodirectiva	_	auto	Azt állította , hogy azért tért vissza a Földre , hogy a szülei ne legyenek szomorúak .
fn741s29w14	fn	érezzük	_	_	_	error	A mennyországban mindenkit elönt valami mérhetetlen boldogság , melynek nincs különösebb oka mégis érezzük folyamatosan .
